"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"ACLTIH7J","forumPost","2023","Greg Abbott [@GregAbbott_TX]","Texas has apprehended OVER 350,000 illegal immigrants. While Biden ignores the border crisis, @TXMilitary & @TxDPS are working 24/7 to stop the illegal immigration surge. #OperationLoneStar https://t.co/NassDIomKP","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1626676003467583489","","2023-02-17","2023-03-21 20:35:23","2023-03-21 20:35:23","2023-03-21 20:35:23","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\T8RM6RZN\1626676003467583489.html","https://t.co/NassDIomKP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CFV3VYLZ","forumPost","2023","Greg Abbott [@GregAbbott_TX]","Cartels are taking advantage of Biden's open border policies to smuggle deadly drugs, weapons, & people into our country. Texas is fighting back. Since the launch of #OperationLoneStar, @TxDPS has seized more than 361 MILLION deadly fentanyl doses. https://t.co/sg9w4F5INI","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1624200769892192258","","2023-02-11","2023-03-21 20:35:46","2023-03-21 20:35:46","2023-03-21 20:35:46","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/sg9w4F5INI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R4EPEYIV","forumPost","2023","Greg Abbott [@GregAbbott_TX]","Mike Banks, our new Texas Border Czar, will provide critical support to #OperationLoneStar. As Biden abandons his constitutional duty to secure the border, Texas continues to stem the flow of deadly drugs, weapons, & illegal migrants into our state.","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1621579889970135040","","2023-02-03","2023-03-21 20:36:01","2023-03-21 20:36:01","2023-03-21 20:36:01","","","","","","","","","","","","","","en","","Tweet","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K6UW5T8Z","forumPost","2023","Greg Abbott [@GregAbbott_TX]","#OperationLoneStar fills the dangerous gaps left by Biden's refusal to secure the border. Texas has made more than 24,000 criminal arrests & seized over 356 MILLION deadly fentanyl doses. While Biden refuses to do his job, Texas is protecting America. https://t.co/FpEybUZdWA","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1619379650509295616","","2023-01-28","2023-03-21 20:36:23","2023-03-21 20:36:23","2023-03-21 20:36:23","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/FpEybUZdWA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RSUUI27X","forumPost","2023","Greg Abbott [@GregAbbott_TX]","#OperationLoneStar continues to disrupt cartel activity at our southern border. We’ve made over 23K criminal arrests, seized over 356M deadly fentanyl doses, & bused over 16,600 migrants to sanctuary cities. Texas is stepping up to secure our border. https://t.co/KCdJEP4cvu","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1616554534884474881","","2023-01-20","2023-03-21 20:36:42","2023-03-21 20:36:42","2023-03-21 20:36:42","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/KCdJEP4cvu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3D5Z7FV2","forumPost","2023","Greg Abbott [@GregAbbott_TX]","#OperationLoneStar has made more than 23,000 criminal arrests, seized over 356M deadly fentanyl doses, & bused over 16,600 migrants to sanctuary cities. While Biden refuses to enforce federal immigration laws, Texas is stepping up to secure our border. https://t.co/EtDaT9oJbr","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1614026641944023047","","2023-01-13","2023-03-21 20:37:08","2023-03-21 20:37:08","2023-03-21 20:37:08","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/EtDaT9oJbr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VW9K4Y8A","forumPost","2023","Greg Abbott [@GregAbbott_TX]","Texas is continuing our unprecedented border mission in 2023. Through #OperationLoneStar, the Texas National Guard & @TxDPS work together to stop the dangerous flow of drugs, weapons, & people into our country. We're stepping up in Biden's absence. https://t.co/usgWtZEa60","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1611463350399168513","","2023-01-06","2023-03-21 20:38:11","2023-03-21 20:38:11","2023-03-21 20:38:11","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\U6GYEI5E\1611463350399168513.html","https://t.co/usgWtZEa60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3X5JS93N","forumPost","2022","Greg Abbott [@GregAbbott_TX]","#OperationLoneStar is securing the border in Biden's absence. ▪️ Over 23,000 criminal arrests ▪️ Over 354 MILLION deadly fentanyl doses seized ▪️ Over 16,000 migrants bused to sanctuary cities Texas is taking historic action to protect our nation. https://t.co/He6kuXCZJL","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1608617394066591745","","2022-12-30","2023-03-21 20:38:38","2023-03-21 20:38:38","2023-03-21 20:38:38","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/He6kuXCZJL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IZYE7FGG","forumPost","2022","Greg Abbott [@GregAbbott_TX]","Texas won't wait on Biden to do his duty to secure the border. The Lone Star State continues to protect our communities, our state, & our nation from Biden's open border policies. Thank you to the men & women of #OperationLoneStar for keeping us safe. https://t.co/8VmxCKpweB","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1605323962681946113","","2022-12-20","2023-03-21 20:39:17","2023-03-21 20:39:17","2023-03-21 20:39:17","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/8VmxCKpweB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PSLDRDMT","forumPost","2022","Greg Abbott [@GregAbbott_TX]","#OperationLoneStar has made over 22,000 criminal arrests, seized over 354 MILLION deadly fentanyl doses, & bused over 14,500 migrants to sanctuary cities. Thank you to the Texas National Guard & @TxDPS for protecting our state. More: http://bit.ly/OLS1216 https://t.co/ifFm9tGHKo","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1604143123759783936","","2022-12-17","2023-03-21 20:39:38","2023-03-21 20:39:38","2023-03-21 20:39:38","","","","","","","","","","","","","","en","","Tweet","","","","","","","; ; C:\Users\bhjon\Zotero\storage\VFAPM5V2\1604143123759783936.html","http://bit.ly/OLS1216; https://t.co/ifFm9tGHKo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6GQAVJ4J","forumPost","2022","Greg Abbott [@GregAbbott_TX]","I joined #OperationLoneStar agency leaders for a briefing in Del Rio today as they prepare for President Biden’s reckless decision to end Title 42 expulsions next week. Texas stands ready to respond to the expected spike in illegal crossings & protect our nation. https://t.co/rBulAYh4Rl","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1603906937166434304","","2022-12-17","2023-03-21 20:40:06","2023-03-21 20:40:06","2023-03-21 20:40:06","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/rBulAYh4Rl","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CF6RCTPV","forumPost","2022","Greg Abbott [@GregAbbott_TX]","Texas is launching a new taskforce within #OperationLoneStar to detect, track down, & apprehend the record numbers of gotaways into the United States. While Biden does nothing, Texas is taking unprecedented action to secure our border. https://t.co/duk07qQ2UF","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1601983240277032960","","2022-12-11","2023-03-21 20:45:09","2023-03-21 20:45:09","2023-03-21 20:45:09","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\J9C38SC6\1601983240277032960.html","https://t.co/duk07qQ2UF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LKAD7ZM2","forumPost","2022","Greg Abbott [@GregAbbott_TX]","Texas continues to secure the border through #OperationLoneStar. The Texas National Guard & Texas Department of Public Safety are filling the dangerous gaps left by Biden’s failure to do his job. Thank you for protecting our state & our nation. https://t.co/GcYCZgHwIJ","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1601681424490242048","","2022-12-10","2023-03-21 20:45:49","2023-03-21 20:45:49","2023-03-21 20:45:49","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/GcYCZgHwIJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PBHWC5JV","forumPost","2022","Greg Abbott [@GregAbbott_TX]","As Biden FAILS to fix the crisis his open border policies created, Texas continues to secure the border. #OperationLoneStar has led to: ▪️Over 22.1K criminal arrests ▪️Over 353M lethal fentanyl doses seized ▪️Over 13.9K migrants bused to sanctuary cities https://t.co/Eyqg3vSlux","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1599102775513608193","","2022-12-03","2023-03-21 20:46:35","2023-03-21 20:46:35","2023-03-21 20:46:35","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/Eyqg3vSlux","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BDEURQCS","forumPost","2022","Greg Abbott [@GregAbbott_TX]","Texas is on the front lines of the fight against illegal drug smuggling at our border. Since the launch of #OperationLoneStar, the Texas Dept. of Public Safety has seized over 350 MILLION lethal fentanyl doses. We continue to step up in Biden's absence. https://t.co/K13LoDyuPO","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1592187279875112961","","2022-11-14","2023-03-21 20:50:11","2023-03-21 20:50:11","2023-03-21 20:50:11","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\YX2IC4JP\1592187279875112961.html","https://t.co/K13LoDyuPO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W4YNWJR4","forumPost","2022","Greg Abbott [@GregAbbott_TX]","Texas is taking unprecedented action to secure our border. #OperationLoneStar has led to: ▪️ Over 21.4K arrests ▪️ Over 350M lethal fentanyl doses seized ▪️ Over 12,900 migrants bused to sanctuary cities We're protecting America in Biden's absence. https://t.co/J4IqlRREKm","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1589734654806224896","","2022-11-07","2023-03-21 20:50:34","2023-03-21 20:50:34","2023-03-21 20:50:34","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/J4IqlRREKm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CZ5DU99U","forumPost","2022","Greg Abbott [@GregAbbott_TX]","Since the launch of #OperationLoneStar, the Texas Department of Public Safety has seized more than 337 MILLION lethal fentanyl doses. We're fighting the fentanyl crisis by securing the border & designating cartels as terrorist organizations. More ⬇️ https://t.co/XV1YlpD1D0","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1583580994573340674","","2022-10-21","2023-03-21 20:50:50","2023-03-21 20:50:50","2023-03-21 20:50:50","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/XV1YlpD1D0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RU7GGSAU","forumPost","2022","Greg Abbott [@GregAbbott_TX]","Since its launch, #OperationLoneStar has led to over 20.5K criminal arrests, 337M lethal fentanyl doses seized, & over 12K migrants bused to sanctuary cities. Thank you to the Texas National Guard & @TxDPS for protecting our state & nation. https://t.co/nAAo0j899o","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1578490348644573184","","2022-10-07","2023-03-21 20:51:12","2023-03-21 20:51:12","2023-03-21 20:51:12","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/nAAo0j899o","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RRVA64LF","forumPost","2022","Greg Abbott [@GregAbbott_TX]","Texas National Guard & @TxDPS are stopping drug trafficking & human smuggling at our southern border. #OperationLoneStar has led to: - Over 20K criminal arrests made - Over 336M lethal fentanyl doses seized - Over 11K migrants bused to sanctuary cities https://t.co/heAWWqCP0d","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1575962070255747072","","2022-09-30","2023-03-21 20:55:29","2023-03-21 20:55:29","2023-03-21 20:55:29","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/heAWWqCP0d","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8GVGSXGS","forumPost","2022","Greg Abbott [@GregAbbott_TX]","Since the launch of #OperationLoneStar, Texas has: - Apprehended over 287,000 migrants - Made over 17,700 criminal arrests - Seized over 325M lethal doses of fentanyl As Biden does nothing, the Lone Star State continues to secure the border. https://t.co/BLnKgh6Rc8","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1553382264851120128","","2022-07-30","2023-03-21 20:56:25","2023-03-21 20:56:25","2023-03-21 20:56:25","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/BLnKgh6Rc8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CNSM6KHA","forumPost","2022","Greg Abbott [@GregAbbott_TX]","The Texas National Guard & @TxDPS continue to work together to secure the border & stop the smuggling of deadly drugs, weapons, & people into Texas. #OperationLoneStar has led to more than 17,400 criminal arrest, over 14,800 felony charges, & more. https://t.co/AIYbmTdHDq","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1550970580131774475","","2022-07-23","2023-03-21 20:56:52","2023-03-21 20:56:52","2023-03-21 20:56:52","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\22L693LN\1550970580131774475.html","https://t.co/AIYbmTdHDq","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZMEAEFVV","forumPost","2022","Greg Abbott [@GregAbbott_TX]","#OperationLoneStar continues to secure the southern border. Since its start in March 2020, it has led to more than: -274,000 apprehensions -16,900 criminal arrests -14,200 felony charges Texas will fill in the gaps left by Biden & secure the border. https://t.co/VK4pFzXBEm","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1546156629372157957","","2022-07-10","2023-03-21 20:57:14","2023-03-21 20:57:14","2023-03-21 20:57:14","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\LZDPCI9K\1546156629372157957.html","https://t.co/VK4pFzXBEm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XY68AA8X","forumPost","2022","Greg Abbott [@GregAbbott_TX]","#OperationLoneStar surpasses 11,000 felony charges. In the fight against fentanyl, Texas DPS has seized over 298 million lethal doses throughout the state. While Biden fails, Texas will continue working to secure the border to keep our communities safe. https://t.co/0UPn23a9V5","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1514681301898567688","","2022-04-14","2023-03-21 20:57:50","2023-03-21 20:57:50","2023-03-21 20:57:50","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\2FVGWY3T\1514681301898567688.html","https://t.co/0UPn23a9V5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LIHHZR47","forumPost","2023","Greg Abbott [@GregAbbott_TX]","Texas won’t wait on Biden to secure the border. Working together this session, we will ensure the brave men and women of #OperationLoneStar have the resources and strategies needed to continue our historic border mission. #txlege https://t.co/KaXz6n3xGe","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1629200016165183489","","2023-02-24","2023-03-21 20:59:17","2023-03-21 20:59:17","2023-03-21 20:59:17","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/KaXz6n3xGe","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9BGRH58G","forumPost","2023","Greg Abbott [@GregAbbott_TX]","Texas is sending a clear message to those who would cross our southern border illegally — you picked the wrong state. Through #OperationLoneStar, Texas is taking unprecedented action to respond to Biden’s border crisis. https://t.co/6AYKHmdTAx","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1628442045047087104","","2023-02-22","2023-03-21 20:59:38","2023-03-21 20:59:38","2023-03-21 20:59:38","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/6AYKHmdTAx","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LR8IN662","forumPost","2022","Greg Abbott [@GregAbbott_TX]","Texas is ramping up our efforts to secure the border through #OperationLoneStar. We've made over 21.9K arrests, seized over 352M lethal fentanyl doses, & bused over 13,000 migrants to sanctuary cities. Texas will continue to step up Biden's absence. https://t.co/3NTpwEl9nr","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1594072278169419776","","2022-11-19","2023-03-21 21:00:29","2023-03-21 21:00:29","2023-03-21 21:00:29","","","","","","","","","","","","","","en","","Tweet","","","","","","","; C:\Users\bhjon\Zotero\storage\C63DQAHA\1594072278169419776.html","https://t.co/3NTpwEl9nr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AGMWFCRC","forumPost","2022","Greg Abbott [@GregAbbott_TX]","Texas launched #OperationLoneStar to fill dangerous gaps left by Biden’s open border policies. We've made over 19.8K criminal arrests & bussed over 11,000 migrants to sanctuary cities. As Biden does nothing, Texas continues to secure the border. https://t.co/KgymU55O0C","Twitter","","","","https://twitter.com/GregAbbott_TX/status/1571594664834211840","","2022-09-18","2023-03-21 21:02:00","2023-03-21 21:02:00","2023-03-21 21:02:00","","","","","","","","","","","","","","en","","Tweet","","","","","","","","https://t.co/KgymU55O0C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
